"sale_price","living_area","basement_area","overall_quality","year_built","neighborhood","garage_capacity","sale_price_bc"
130000,864,864,"Below_Average",1971,"North_Ames",2,71.9531568846377
111000,987,483,"Above_Average",1973,"Briardale",1,69.0114100649101
125000,1365,765,"Average",1970,"Briardale",2,71.2120618617279
112000,1302,630,"Average",1971,"Briardale",1,69.1752975382956
97000,987,483,"Above_Average",1972,"Briardale",1,66.5915836397455
118000,987,483,"Above_Average",1972,"Briardale",1,70.1362292805728
119500,1302,630,"Average",1972,"Briardale",1,70.3707168553723
143750,958,958,"Above_Average",1976,"Northpark_Villa",2,73.886458099218
146000,1548,804,"Above_Average",1976,"Northpark_Villa",2,74.1894584701397
148500,1456,855,"Above_Average",1976,"Northpark_Villa",2,74.5220455525661
123000,1055,1057,"Good",1975,"Northpark_Villa",2,70.9093914897195
147000,1322,855,"Above_Average",1974,"Northpark_Villa",2,74.3230020112729
137900,1456,855,"Above_Average",1977,"Northpark_Villa",2,73.081659821521
147000,1548,804,"Above_Average",1978,"Northpark_Villa",2,74.3230020112729
148500,1441,855,"Above_Average",1978,"Northpark_Villa",2,74.5220455525661
138000,1456,855,"Above_Average",1978,"Northpark_Villa",2,73.0956302180749
128500,836,836,"Good",1976,"Northpark_Villa",1,71.7331067978805
100000,892,892,"Average",1967,"North_Ames",1,67.1311764015569
148800,1120,864,"Average",1966,"North_Ames",2,74.5616731430504
337500,1718,1700,"Very_Excellent",2006,"Northridge_Heights",3,92.4114102733582
462000,2772,1776,"Excellent",2007,"Northridge_Heights",3,100.284673368135
485000,3140,1926,"Excellent",2008,"Northridge_Heights",3,101.559038560169
555000,2402,3094,"Very_Excellent",2008,"Northridge_Heights",3,105.177523055806
325000,1652,1652,"Excellent",2006,"Northridge_Heights",2,91.506038556696
256300,1600,1566,"Very_Good",2007,"Northridge_Heights",3,86.0009602041121
253293,2042,2042,"Very_Good",2008,"Northridge_Heights",3,85.7358101973577
398800,2690,1365,"Excellent",2009,"Northridge_Heights",3,96.519143343256
335000,2184,1104,"Excellent",2008,"Northridge_Heights",3,92.2323725272955
404000,2020,2020,"Excellent",2008,"Northridge_Heights",3,96.8452234492306
402861,2020,2006,"Very_Excellent",2009,"Northridge_Heights",3,96.7740697691102
451950,2296,1722,"Very_Excellent",2008,"Northridge_Heights",3,99.7128548463013
610000,2674,2630,"Very_Excellent",2007,"Northridge_Heights",3,107.78729570685
582933,2822,1734,"Excellent",2008,"Northridge_Heights",3,106.52605058783
360000,1736,1736,"Excellent",2008,"Northridge_Heights",3,93.9795897113271
296000,1782,1782,"Very_Good",2004,"Northridge_Heights",3,89.3002739845424
409900,2520,1508,"Very_Good",2007,"Northridge_Heights",3,97.2114090090926
255500,1717,1709,"Very_Good",2006,"Northridge_Heights",3,85.9306469002868
335000,1743,1739,"Excellent",2008,"Northridge_Heights",3,92.2323725272955
274900,1713,1713,"Very_Good",2004,"Northridge_Heights",3,87.5911846550078
300000,1531,1504,"Excellent",2006,"Northridge_Heights",3,89.6138927728286
324000,1808,1774,"Excellent",2008,"Northridge_Heights",3,91.4324874520461
350000,2224,1462,"Excellent",2004,"Northridge_Heights",3,93.2919711639115
280000,1836,1836,"Very_Good",2004,"Northridge_Heights",3,88.0130653516482
284000,1629,3206,"Very_Good",2003,"Northridge_Heights",3,88.3399375160256
269500,1760,1760,"Good",2003,"Northridge_Heights",2,87.138039838188
233170,1502,1502,"Good",2009,"Northridge_Heights",2,83.8978312251845
386250,2392,2392,"Very_Excellent",2003,"Northridge_Heights",3,95.718816257138
445000,2452,2452,"Excellent",2003,"Northridge_Heights",3,99.3118156422636
290000,2400,1082,"Very_Good",2003,"Northridge_Heights",3,88.8238314842433
255900,1606,1598,"Very_Good",2006,"Northridge_Heights",3,85.9658241598592
213000,1358,1358,"Above_Average",2005,"Northridge_Heights",2,81.9319945415976
196000,1306,1306,"Above_Average",2005,"Northridge_Heights",2,80.1635429314687
184500,1306,1306,"Above_Average",2005,"Northridge_Heights",2,78.9008691774257
212500,1358,1350,"Good",2007,"Northridge_Heights",2,81.8815205142195
230000,1314,1314,"Good",2007,"Northridge_Heights",2,83.5975481237937
552000,2492,2492,"Very_Excellent",2004,"Northridge_Heights",3,105.029685854103
382500,2200,2200,"Very_Good",2003,"Northridge_Heights",3,95.4758940722947
320000,1884,1884,"Excellent",2008,"Northridge_Heights",2,91.1365692002177
248500,1456,1451,"Excellent",2008,"Northridge_Heights",2,85.3082520912446
286500,1712,1712,"Very_Good",2002,"Northridge_Heights",3,88.5424830134057
254000,1324,1324,"Very_Good",2006,"Northridge_Heights",2,85.798363168527
173000,1405,1405,"Good",2003,"Northridge_Heights",2,77.5777113541887
173000,1626,764,"Good",2003,"Northridge_Heights",2,77.5777113541887
184000,1456,728,"Good",2005,"Gilbert",2,78.8446461073298
167800,1490,745,"Above_Average",2005,"Gilbert",2,76.9576662672813
174000,1484,742,"Above_Average",2005,"Gilbert",2,77.6953435434147
174000,1560,684,"Above_Average",2005,"Gilbert",2,77.6953435434147
174000,1555,1373,"Good",2007,"Bloomington_Heights",3,77.6953435434147
175900,1569,1386,"Good",2007,"Bloomington_Heights",3,77.9174549907616
192500,1555,1373,"Good",2005,"Bloomington_Heights",2,79.7852702443198
181000,1504,1346,"Good",2005,"Bloomington_Heights",2,78.5048796349552
180000,1220,1220,"Good",2005,"Bloomington_Heights",2,78.3906857562847
160200,1145,1145,"Good",2005,"Bloomington_Heights",2,76.0249882897876
188500,1432,716,"Good",2004,"Gilbert",2,79.3465888369138
200000,2267,1010,"Above_Average",2002,"Gilbert",2,80.5897010752451
170000,1374,384,"Good",2004,"Gilbert",2,77.2217273947572
189500,1630,868,"Good",2004,"Gilbert",2,79.4569088517976
184100,1419,408,"Very_Good",2002,"Gilbert",2,78.8558998800688
195500,1594,846,"Good",2004,"Gilbert",2,80.1098157780584
192000,1489,782,"Good",2003,"Gilbert",2,79.7308111513684
178000,1342,698,"Good",2003,"Gilbert",2,78.1608629160702
207500,1314,1314,"Good",2007,"Northridge_Heights",2,81.3718153919397
236000,2256,952,"Good",2000,"Gilbert",2,84.1633313399302
257500,2004,870,"Very_Good",2002,"Gilbert",3,86.1061221675518
244000,2054,992,"Above_Average",2000,"Gilbert",2,84.9011641236841
167000,1374,384,"Good",2004,"Gilbert",2,76.8610002247364
179000,1800,982,"Above_Average",2000,"Gilbert",2,78.2760150737624
190000,1514,794,"Above_Average",2000,"Gilbert",2,79.5119051971938
156000,1430,384,"Good",1999,"Gilbert",2,75.4952429432232
245000,2312,1177,"Good",1999,"Gilbert",3,84.9921117250812
181000,1675,841,"Above_Average",1999,"Gilbert",2,78.5048796349552
214000,2060,992,"Good",1999,"Gilbert",2,82.032676605933
168000,1430,384,"Good",1999,"Gilbert",2,76.9817787543231
337000,2365,1252,"Very_Good",1999,"Northridge",3,92.3756824887274
403000,2794,1462,"Very_Good",1995,"Northridge",3,96.782761218308
327000,2687,1455,"Very_Good",2000,"Northridge",3,91.6526330610784
340000,2450,1284,"Very_Good",1998,"Northridge",3,92.5894561106567
336000,2612,1225,"Very_Good",1998,"Northridge",3,92.3041074802173
265000,2344,1264,"Good",1996,"Northridge",3,86.7551878009715
315000,2063,2024,"Very_Good",1994,"Northridge",3,90.7627444107517
260000,2646,1347,"Good",1993,"Northridge",3,86.324034574129
260000,2061,1070,"Good",1995,"Northridge",2,86.324034574129
263550,2232,1173,"Very_Good",1993,"Northridge",2,86.630786003325
402000,2448,1629,"Very_Good",1994,"Northridge",3,96.720182634139
248000,1850,973,"Good",1994,"Northridge",2,85.2632944872235
244600,1468,1468,"Very_Good",2008,"Somerset",3,84.9557661542076
275000,1696,1696,"Very_Good",2008,"Somerset",3,87.5995130192361
257500,1658,1614,"Very_Good",2008,"Somerset",3,86.1061221675518
287090,1578,1573,"Very_Good",2008,"Somerset",3,88.5900903001305
275500,1702,1702,"Very_Good",2007,"Somerset",3,87.64112080331
245000,1432,1422,"Very_Good",2006,"Somerset",2,84.9921117250812
253000,1971,1113,"Good",2005,"Somerset",2,85.7098481638106
468000,2490,2458,"Excellent",2005,"Somerset",3,100.621623390921
252678,1852,900,"Good",2009,"Somerset",2,85.6812904877968
210000,1590,768,"Very_Good",2008,"Somerset",2,81.6278057171229
208300,1218,1218,"Above_Average",2009,"Somerset",2,81.4539827780787
225000,1436,1436,"Good",2008,"Somerset",2,83.1175434938573
229456,1314,1300,"Very_Good",2009,"Somerset",2,83.5457053077206
229800,1402,1402,"Good",2008,"Somerset",2,83.5784989657416
250000,1530,1530,"Excellent",2007,"Somerset",3,85.4427190999916
370878,1766,1766,"Excellent",2009,"Somerset",3,94.7115018174342
238500,1448,1372,"Very_Good",2006,"Somerset",2,84.3958929256776
310000,2007,1017,"Very_Excellent",2008,"Somerset",3,90.3844424708227
270000,1795,900,"Very_Good",2006,"Somerset",3,87.1802822781911
252000,1953,1082,"Very_Good",2005,"Somerset",3,85.6210703725811
241000,1550,1092,"Good",2006,"Somerset",2,84.6266333193668
264500,1836,1836,"Very_Good",2008,"Somerset",2,86.7123484273185
291000,1662,1652,"Good",2006,"Somerset",3,88.9037487614313
263000,2094,912,"Good",2003,"Somerset",2,86.5834648220809
185000,1221,1221,"Good",2004,"Somerset",2,78.956978088851
234500,1553,1553,"Good",2003,"Somerset",2,84.0229061562619
209000,1653,812,"Good",2003,"Somerset",2,81.5256853139686
159000,1218,1218,"Good",2007,"Sawyer_West",2,75.8747059585236
152000,1141,1141,"Good",2006,"Sawyer_West",2,74.9806835921147
143500,1158,1158,"Above_Average",2004,"Sawyer_West",0,73.8525723143446
193000,1812,835,"Good",2004,"Sawyer_West",2,79.8396233512318
203000,1512,1512,"Very_Good",2004,"Sawyer_West",3,80.9051435938014
184900,1200,1176,"Good",2003,"Sawyer_West",2,78.9457654133109
159000,1114,1114,"Good",2004,"Sawyer_West",2,75.8747059585236
142000,1114,1114,"Average",2004,"Sawyer_West",0,73.6483224419779
153000,1114,1114,"Average",2003,"Sawyer_West",2,75.1102667736277
224243,1450,1450,"Good",2008,"Sawyer_West",3,83.0441753288923
220000,2122,913,"Good",1996,"Sawyer_West",2,82.6294708267197
257000,1844,1844,"Very_Good",2005,"Sawyer_West",2,86.0623494453004
189000,1434,1454,"Good",2001,"Sawyer_West",2,79.4018035666551
171500,1730,816,"Above_Average",1992,"Sawyer_West",2,77.4003031755507
120000,1217,626,"Above_Average",1980,"Sawyer_West",1,70.448388728168
145000,1332,1332,"Above_Average",1990,"Sawyer_West",2,74.0552271452151
184000,1540,754,"Good",1994,"Sawyer_West",2,78.8446461073298
162000,1400,676,"Above_Average",1986,"Sawyer_West",2,76.2488365971706
160000,1882,0,"Above_Average",1981,"Sawyer_West",2,76
82000,841,721,"Below_Average",1950,"Sawyer_West",1,63.6882762393048
76000,784,784,"Above_Average",1928,"Sawyer_West",2,62.4145737068971
110000,980,980,"Average",1962,"Sawyer",2,68.8464114735149
135000,980,980,"Average",1977,"Sawyer",2,72.6731725095527
141000,864,864,"Average",1961,"Sawyer",2,73.5112551425014
122000,864,864,"Average",1961,"Sawyer",1,70.7566702234881
124100,1020,1024,"Average",1965,"Sawyer",1,71.0763130768868
129000,912,912,"Average",1963,"Sawyer",1,71.8066698829447
131400,1144,864,"Average",1961,"Sawyer",1,72.1568254808812
62383,864,864,"Average",1965,"Sawyer",1,59.215933483308
123000,912,912,"Average",1962,"Sawyer",1,70.9093914897195
275000,2014,2014,"Very_Good",1980,"Veenker",3,87.5995130192361
235000,1755,975,"Good",1991,"Northridge",2,84.0697892121136
280750,3005,1376,"Good",2004,"Somerset",3,88.0746194491888
164500,1224,612,"Above_Average",2009,"Somerset",2,76.5566628716423
173733,1224,612,"Above_Average",2009,"Somerset",2,77.6639854692009
222000,1726,1726,"Above_Average",2008,"Somerset",2,82.8256883255724
195000,1256,1145,"Above_Average",2008,"Somerset",2,80.0559854683905
172500,1471,729,"Above_Average",1999,"Somerset",2,77.5187039294324
180000,1512,756,"Above_Average",2000,"Somerset",2,78.3906857562847
156000,1452,691,"Good",1999,"Somerset",2,75.4952429432232
172500,1739,970,"Very_Good",1999,"Somerset",2,77.5187039294324
318750,1694,1694,"Very_Good",1977,"Veenker",2,91.043525989459
211500,1226,1226,"Very_Good",1981,"Greens",2,81.7803046394849
241600,1740,1740,"Good",1981,"Veenker",2,84.681743699391
180500,2499,392,"Very_Good",1976,"Veenker",2,78.447842006928
150000,1620,1281,"Below_Average",1976,"Sawyer",2,74.7195868506172
154000,1556,727,"Above_Average",1968,"Northwest_Ames",2,75.2392162916289
185000,1442,1442,"Above_Average",1970,"Northwest_Ames",2,78.956978088851
185750,1489,1489,"Above_Average",1968,"Northwest_Ames",2,79.0409285873128
200000,2090,1107,"Good",1973,"Northwest_Ames",2,80.5897010752451
206000,2067,752,"Good",1974,"Northwest_Ames",2,81.2171089597772
162000,1395,723,"Above_Average",1972,"Northwest_Ames",2,76.2488365971706
256900,2640,932,"Above_Average",1967,"Northwest_Ames",2,86.0535872377302
197900,1724,1680,"Above_Average",1967,"Northwest_Ames",2,80.3667734019221
163000,1336,1288,"Average",1969,"Northwest_Ames",2,76.3723917537585
113000,1216,1216,"Above_Average",1969,"Northwest_Ames",1,69.3380911973506
230000,2288,908,"Good",1977,"Northwest_Ames",2,83.5975481237937
167900,1334,1350,"Above_Average",1977,"Northwest_Ames",2,76.969725203531
213250,1680,1650,"Good",1998,"Northwest_Ames",2,81.957198238263
227000,1665,810,"Very_Good",2001,"Northwest_Ames",2,83.3104960455833
130000,864,864,"Average",1967,"North_Ames",1,71.9531568846377
143000,1568,1568,"Average",1967,"North_Ames",2,73.7846676947359
117500,925,925,"Average",1965,"North_Ames",1,70.0575700406166
168500,2061,1165,"Good",1974,"Northwest_Ames",2,77.041965922401
172500,1320,1232,"Above_Average",1971,"Northwest_Ames",2,77.5187039294324
161500,1342,1372,"Above_Average",1967,"Northwest_Ames",2,76.1868444021289
141500,894,894,"Below_Average",1960,"North_Ames",2,73.5798796055865
118000,864,864,"Average",1959,"North_Ames",1,70.1362292805728
127500,864,864,"Above_Average",1959,"North_Ames",1,71.5853341782272
140000,1362,1040,"Below_Average",1957,"North_Ames",3,73.3734568107068
177625,1728,1048,"Average",1956,"North_Ames",2,78.1175557607731
110000,1776,1584,"Average",1958,"North_Ames",3,68.8464114735149
167000,1516,1516,"Above_Average",1964,"North_Ames",2,76.8610002247364
153000,1313,1313,"Average",1961,"North_Ames",2,75.1102667736277
145100,1292,1292,"Average",1964,"North_Ames",2,74.0686814639334
154000,1154,1154,"Average",1966,"North_Ames",2,75.2392162916289
177500,2140,744,"Average",1965,"North_Ames",2,78.1031048045145
158000,1445,1127,"Above_Average",1964,"North_Ames",2,75.7488195059499
124500,1041,1041,"Average",1959,"North_Ames",1,71.136736717805
174500,1576,1208,"Above_Average",1961,"North_Ames",2,77.7539695901412
122000,960,960,"Average",1955,"North_Ames",1,70.7566702234881
82500,708,420,"Below_Average",1940,"Brookside",0,63.7912244854039
110000,1203,709,"Average",1950,"Brookside",1,68.8464114735149
149500,1505,1505,"Above_Average",1953,"North_Ames",2,74.6539050355288
175000,1691,1680,"Above_Average",1967,"North_Ames",2,77.8124697847009
167000,1644,1416,"Above_Average",1953,"North_Ames",2,76.8610002247364
128900,1050,1050,"Average",1956,"North_Ames",1,71.7919743952168
140000,1668,856,"Above_Average",1950,"North_Ames",1,73.3734568107068
147000,1113,1113,"Average",1950,"North_Ames",1,74.3230020112729
124000,1584,1584,"Average",1967,"North_Ames",3,71.0611843480429
187500,1453,1453,"Above_Average",1961,"North_Ames",2,79.2358290057563
159000,1394,1394,"Above_Average",1963,"North_Ames",2,75.8747059585236
256000,1567,1562,"Above_Average",1966,"North_Ames",2,85.9746120304559
205000,1986,768,"Good",1965,"North_Ames",2,81.113501340915
193500,2142,896,"Above_Average",1968,"North_Ames",1,79.8938709521458
110000,1392,1392,"Above_Average",1968,"North_Ames",2,68.8464114735149
104900,1738,715,"Below_Average",1920,"North_Ames",1,67.9869649104928
150000,1144,1169,"Average",1956,"North_Ames",1,74.7195868506172
156500,1478,1478,"Above_Average",1957,"North_Ames",2,75.5588646371528
176000,1329,1329,"Good",1960,"North_Ames",2,77.9290951267556
149500,988,988,"Above_Average",1959,"North_Ames",1,74.6539050355288
139000,1632,1240,"Above_Average",1958,"North_Ames",1,73.234918284014
155000,1215,1215,"Above_Average",1958,"North_Ames",1,75.3675393294352
120000,1202,1202,"Average",1956,"North_Ames",1,70.448388728168
153000,1382,1382,"Average",1955,"North_Ames",1,75.1102667736277
144000,1200,1200,"Below_Average",1956,"North_Ames",1,73.9202997140237
176000,1382,1362,"Above_Average",1962,"North_Ames",2,77.9290951267556
153000,1297,1297,"Average",1954,"North_Ames",2,75.1102667736277
135000,1866,1866,"Average",1958,"North_Ames",2,72.6731725095527
131000,1062,1062,"Above_Average",1954,"North_Ames",1,72.0988011907759
123000,1319,608,"Average",1953,"North_Ames",1,70.9093914897195
126000,1112,631,"Average",1951,"North_Ames",2,71.3620368075043
115000,1005,1005,"Below_Average",1955,"North_Ames",2,69.6604642023129
164900,1363,1008,"Average",1951,"North_Ames",1,76.6055888965463
113000,793,793,"Average",1945,"North_Ames",1,69.3380911973506
145500,1031,1031,"Average",1952,"North_Ames",1,74.1224292971193
102900,1210,0,"Average",1953,"North_Ames",1,67.6413622033427
95000,1699,978,"Fair",1900,"Old_Town",2,66.2248617113283
152500,1527,699,"Good",1948,"North_Ames",2,75.0455548448192
129900,1200,1200,"Average",1950,"North_Ames",1,71.9385462930443
132000,972,972,"Above_Average",1948,"North_Ames",1,72.2436140267969
99900,792,792,"Fair",1958,"Old_Town",1,67.1133869350161
135000,1656,660,"Average",1916,"Old_Town",1,72.6731725095527
149000,1352,676,"Average",1939,"Old_Town",2,74.5880582594965
114000,1039,405,"Below_Average",1900,"Old_Town",1,69.4998079260274
109500,792,768,"Average",1924,"Old_Town",1,68.7634899828738
125000,1078,1054,"Average",1925,"Old_Town",1,71.2120618617279
142900,2377,1313,"Below_Average",1915,"Old_Town",2,73.7710654090546
156500,1690,560,"Good",1910,"Old_Town",2,75.5588646371528
59000,599,416,"Poor",1940,"Old_Town",0,58.3408894424611
105000,1374,840,"Below_Average",1920,"Old_Town",1,68.0041148735702
106000,846,720,"Average",1920,"Old_Town",2,68.1749443418691
78500,725,630,"Fair",1890,"Old_Town",1,62.9541352894577
190000,2544,1248,"Above_Average",1969,"North_Ames",3,79.5119051971938
154000,1380,1380,"Above_Average",1963,"North_Ames",1,75.2392162916289
163000,1040,1040,"Above_Average",1967,"North_Ames",2,76.3723917537585
200000,2634,1248,"Average",1969,"North_Ames",4,80.5897010752451
143500,951,951,"Above_Average",1958,"North_Ames",2,73.8525723143446
135000,1105,1105,"Above_Average",1957,"North_Ames",1,72.6731725095527
153000,1306,992,"Average",1957,"North_Ames",1,75.1102667736277
157500,1478,1478,"Above_Average",1960,"North_Ames",2,75.6856520746051
113500,1142,160,"Above_Average",1958,"North_Ames",1,69.4190831387546
133000,1268,832,"Average",1949,"North_Ames",1,72.3876063849323
92900,1040,0,"Fair",1950,"North_Ames",2,65.8335178071463
128500,1133,795,"Above_Average",1950,"North_Ames",2,71.7331067978805
90000,1040,0,"Below_Average",1949,"North_Ames",2,65.2820323027551
138000,1904,1208,"Average",1950,"North_Ames",1,73.0956302180749
128000,1041,1041,"Average",1958,"North_Ames",1,71.6593287202541
139000,1339,1029,"Average",1958,"North_Ames",1,73.234918284014
